YearMonth,GPR,GPRC_KOR,GSCPI,UP_수산화리튬,UP_탄산리튬,UP_흑연_기타,UP_흑연_인상,UP_희토류화합물,HHI_수산화리튬,HHI_탄산리튬,HHI_흑연_기타,HHI_흑연_인상,HHI_희토류화합물,VOL_수산화리튬,VOL_탄산리튬,VOL_흑연_기타,VOL_흑연_인상,VOL_희토류화합물,VOL_CHG_수산화리튬,VOL_CHG_탄산리튬,VOL_CHG_흑연_기타,VOL_CHG_흑연_인상,VOL_CHG_희토류화합물,Bat_Export_UnitPrice,Bat_Import_UnitPrice,PPI_리튬이온,Energy_Index,Metals_Minerals_Index,EV_Export_UnitPrice,EV_Import_Unit_Price,LOG_UP_흑연_인상,LOG_UP_흑연_기타,LOG_UP_탄산리튬,LOG_UP_희토류화합물,LOG_UP_수산화리튬,LOG_Bat_Export_UnitPrice,LOG_PPI_리튬이온,DIFF_LOG_UP_흑연_인상,DIFF_LOG_UP_흑연_기타,DIFF_LOG_UP_탄산리튬,DIFF_LOG_UP_희토류화합물,DIFF_LOG_UP_수산화리튬,DIFF_LOG_Bat_Export_UnitPrice,DIFF_LOG_PPI_리튬이온,D_graphite_shock,D_ukraine,D_covid
2017-09-01,115.53,1.61,0.552660607,100.0,12.47401456,1.71638699,1.205422183,28.28571429,9232.0,8510.871584,8885.298157,4956.449272,4976.703058,1.5,1991.5,965.4,1578.7,31.5,-11.76470588,35.42091663,82.01357466,-19.77742771,51.44230769,35.12240154,43.66196072,101.65,70.74093858,82.67827989,17.15103452,29.38451357,0.1868298649172177,0.5402214942882814,2.523647645331084,3.342356881790737,4.605170185988092,3.558839147408542,4.621535540074356,-0.1145865629968923,-0.3813324075755552,0.2466545002532201,-1.057369330000089,0.0326707822452689,0.0220544464465328,0.0,0,0,0
2017-10-01,91.46,0.67,0.794653935,101.8181818,12.86292528,2.402558224,1.296223057,122.9577465,9394.53125,9484.140224,9251.367467,6314.125446,9954.285954,2.2,1828.2,828.7,2022.8,7.1,46.66666667,-8.19984936,-14.15993371,28.13074048,-77.46031746,35.56430151,41.67254764,101.65,73.27645765,83.39008227,16.99951832,24.50054885,0.2594546950032481,0.8765340963241166,2.554349164170432,4.811840771964154,4.623188691312199,3.5713423681781906,4.621535540074356,-0.2261473464929166,0.0311651576822989,0.3781200984740986,-0.0667657592319539,0.4488014214165616,0.0332377534997836,0.0,0,0,0
2017-11-01,92.6,0.77,0.812736695,86.4,12.21645513,2.195280565,1.386753961,36.8202765,7686.899863,7310.709609,7650.568997,6986.220274,5529.89422,2.5,2466.1,1076.4,2107.8,21.7,13.63636364,34.89224374,29.89018945,4.202096104,205.6338028,34.79213227,34.94641203,101.65,78.95326292,83.45610946,16.71514564,24.31965443,0.3269657362678584,0.7863098584044068,2.502783824098539,3.606048685282439,4.45898767581001,3.5493912770241423,4.621535540074356,0.1254416300642673,0.0609060461748713,0.2039402200530737,-1.5812424278069424,-0.2917248157569236,0.0174157604336828,0.0,0,0,0
2017-12-01,82.72,0.9,0.684893603,120.0,12.89325695,2.79977182,1.382292942,68.65497076,9590.386285,6285.289446,6675.809632,5790.316263,8062.724737,1.6,1902.7,876.5,1225.5,17.1,-36.0,-22.8457889,-18.57116314,-41.85881013,-21.19815668,36.47972321,31.63234766,101.65,80.82823823,84.11395679,16.80090254,28.22075783,0.3237436724923567,1.0295379210032922,2.556704457649177,4.229093536876021,4.787491742782046,3.5967565777321706,4.621535540074356,0.1440063110234273,0.2863423886002804,0.2468266294096297,-0.4826863841703286,0.1007415698015314,0.1126004935832929,0.0,0,0,0
2018-01-01,92.43,0.72,0.588248197,114.3478261,13.34261838,2.321326108,1.750224388,98.06722689,9774.46544,6560.58917,8311.839716,4009.848515,5469.807011,2.3,2297.6,1568.5,779.9,11.9,43.75,20.75471698,78.95037079,-36.36066911,-30.40935673,36.13829407,36.05753349,101.65,87.41186077,88.56962578,16.99862917,31.94294526,0.5597440014300069,0.8421386206540112,2.5909633015868283,4.58565323216136,4.739244909356729,3.587353080674207,4.621535540074356,0.491847894235858,-0.1186573512479894,0.3479550856292768,0.1353586263940087,0.0139954753601605,0.0660541076548222,0.0,0,0,0
2018-02-01,64.49,0.38,0.062074635,118.6842105,13.37914493,2.57916796,1.778381643,47.97101449,9650.837508,7155.911158,8421.012451,4267.181866,5843.548343,3.8,2626.7,1288.4,662.4,13.8,65.2173913,14.32364206,-17.85782595,-15.06603411,15.96638655,36.1199634,33.56720238,101.65,82.11150235,88.60694031,17.3015052,25.46718576,0.5757037614148454,0.947466850796437,2.5936971460809897,3.870596963716448,4.776466272548609,3.586845715259235,4.621535540074356,0.5051844990553832,0.2230671269708488,0.2461242449098835,-0.0436214322773271,-0.0384244441512819,0.0368715248993956,0.0,0,0,0
2018-03-01,111.96,0.98,0.438306937,117.6923077,14.40986918,2.569763678,1.546064764,52.3857868,9550.600197,6412.832605,8494.229751,4485.47943,7853.926296,2.6,2079.2,1544.5,1355.7,19.7,-31.57894737,-20.84364412,19.87736728,104.6648551,42.75362319,35.51818036,34.78105187,101.65,82.81470943,84.47107155,17.61160553,20.90139556,0.4357128406202837,0.9438139405934892,2.667913331552456,3.958635310258805,4.768073656990304,3.570044688208136,4.621535540074356,0.3625207448962214,0.1314132731318071,0.3406846730244846,-0.2828668962715124,0.2318963425248785,0.0300824631378033,0.0,0,0,0
2018-04-01,123.26,0.92,0.519307529,127.3076923,13.02458395,2.407389402,1.485765854,118.6315789,9414.025064,7656.684454,7487.69773,4954.961108,7302.022078,2.6,2241.3,1028.5,1218.9,9.5,0.0,7.796267795,-33.40887018,-10.09072804,-51.77664975,35.58051266,36.11381323,101.65,88.39745162,86.44544399,16.59618008,22.63633712,0.3959303659127325,0.8785429246941082,2.5668386447108347,4.776022715033991,4.846606930289203,3.571798090790434,4.621535540074356,0.0992527306299857,0.1348251496813112,0.1464548912935841,0.5728026950571463,0.1511898668594256,0.0233271373504329,0.0,0,0,0
2018-05-01,125.67,1.32,0.381797117,122.5423729,13.3803768,2.433399602,1.451947637,111.7073171,9889.847321,8060.276406,8608.306068,4339.204312,7607.989084,5.9,2961.8,1760.5,1252.8,12.3,126.9230769,32.14652211,71.17160914,2.78119616,29.47368421,36.21228869,36.50087199,101.65,94.59639606,86.78852727,16.74409251,20.44466949,0.3729058530801542,0.8892892928140356,2.5937892157385343,4.715882210644097,4.808456871399235,3.58939852780057,4.621535540074356,0.1326754883678796,0.1396433964114675,0.0774669522430979,1.304480658731558,0.0157703117400851,0.0434781689125496,0.0,0,0,0
2018-06-01,103.97,0.95,0.435671962,119.5238095,12.5481245,2.766631468,1.452234522,63.04347826,9763.178362,5651.541023,7658.043756,5328.909423,7241.591572,4.2,3132.5,1420.5,1219.5,25.3,-28.81355932,5.763387129,-19.31269526,-2.658045977,105.6910569,35.4137301,34.97356688,101.65,93.66852843,86.97667992,17.48746387,20.16856756,0.3731034198891397,1.0176305036438735,2.5295712121791145,4.143824619471677,4.783515594203204,3.567099600875263,4.621535540074356,0.2497952802138824,0.3911869009329231,0.0156240222558929,-0.2272042609926634,1.7877833206492126,0.0008704624618558,0.0,0,0,0
2018-07-01,110.03,0.67,0.446538983,79.0,15.14707078,2.804123711,1.472982501,109.4478528,8568.338407,5771.886982,7988.230051,5304.964926,8515.057864,2.0,3688.7,1600.5,1560.1,16.3,-52.38095238,17.75578611,12.67159451,27.92947929,-35.57312253,36.34674835,34.39597946,101.65,93.02886321,79.7722629,17.52769501,18.74429101,0.3872892575728601,1.0310910876712909,2.7178071654064864,4.695448205685983,4.3694478524670215,3.593104746058068,4.621535540074356,0.3340403493451817,0.2563940399273582,0.222180134795261,0.2848481985645241,-0.2884728992228043,0.0275815060111845,0.0,0,0,0
2018-08-01,112.74,0.69,0.534280855,90.17857143,14.3506169,2.894194162,1.600649041,164.1121495,9495.108323,5377.687192,6909.850629,4962.666175,9300.108706,5.6,2601.7,1260.8,1047.7,10.7,180.0,-29.46837639,-21.22461731,-32.84404846,-34.35582822,36.62715447,35.63849813,101.65,91.98612527,78.11847134,17.12018827,20.55700447,0.4704091976167643,1.062706717181997,2.6637929308286443,5.1005500325278845,4.501791831550098,3.600789890726556,4.621535540074356,0.4592415436456924,0.3405719999487994,0.1327743453635976,1.6585306563454738,-0.2198533456437852,0.0341272876171743,0.0,0,0,0
2018-09-01,75.05,0.39,0.468608402,120.3333333,13.576241,2.852148658,1.258562794,85.1,9726.82837,6368.906208,8106.367908,7444.289035,8056.672112,3.0,2582.6,1859.3,1489.0,20.0,-46.42857143,-0.734135373,47.46986041,42.12083612,86.91588785,37.20185949,35.21098644,101.65,98.72449948,77.44491643,17.41382324,25.52894212,0.2299704302563008,1.0480726253170567,2.6083212796895063,4.443827035579329,4.790265669387763,3.6163587463201514,4.621535540074356,0.0431405653390831,0.5078511310287753,0.0846736343584226,1.1014701537885916,0.1850954833996709,0.0575195989116084,0.0,0,0,0
2018-10-01,92.02,0.42,0.534270572,98.07692308,13.96851409,2.869449111,1.403680501,55.94155844,9767.474048,5218.905374,8003.594861,6785.138371,6626.280135,2.6,3722.3,2321.7,1021.6,30.8,-13.33333333,44.12994657,24.86957457,-31.39019476,54.0,37.23648858,38.46043221,101.65,100.2221693,79.35498639,18.25575924,17.67575323,0.3390977163168288,1.0541200639605128,2.6368058032595982,4.024307546520543,4.585752100162362,3.61728915634122,4.621535540074356,0.0796430213135807,0.1775859676363962,0.0824566390891661,-0.7875332254436112,-0.0374365911498362,0.0459467881630293,0.0,0,0,0
2018-11-01,80.41,0.35,0.457117757,127.2972973,13.55997057,2.872903795,1.307439458,47.99086758,9707.177663,5105.048183,8051.927674,6512.868817,8187.689491,3.7,3397.5,2266.0,1490.7,21.9,42.30769231,-8.725787819,-2.399104105,45.91816758,-28.8961039,37.53840256,35.43625072,101.65,84.43680709,77.50087474,17.98164343,33.00876011,0.2680706122520074,1.0553232935332502,2.607122112155912,3.871010734056399,4.846525274387471,3.6253644772428353,4.621535540074356,-0.058895124015851,0.2690134351288433,0.1043382880573728,0.2649620487739597,0.3875375985774605,0.075973200218693,0.0,0,0,0
2018-12-01,90.61,0.37,0.466330666,124.25,15.36938309,2.918273371,1.3977788,89.08396947,9800.816974,5412.161033,7932.952366,5509.893728,4688.788881,4.0,1838.2,2671.1,1521.7,13.1,8.108108108,-45.89551141,17.87731686,2.079559938,-40.1826484,38.26442589,35.60382125,101.65,74.89874648,76.07170463,18.73902076,23.42846198,0.3348844052553625,1.070992130085345,2.732377419464566,4.489579402128293,4.822295664976738,3.644520636621302,4.621535540074356,0.0111407327630058,0.0414542090820531,0.1756729618153887,0.2604858652522726,0.0348039221946923,0.0477640588891312,0.0,0,0,0
2019-01-01,87.42,0.46,0.515422588,127.7142857,14.24354671,2.857199793,1.199593623,42.20779221,9955.357366,6316.687076,8637.075624,6665.411835,6268.118343,3.5,6047.3,2509.1,1279.6,15.4,-12.5,228.9794364,-6.064917075,-15.90983768,17.55725191,39.1657965,35.7862476,101.65,76.20477087,75.77415349,18.49953346,19.49928469,0.181982851939941,1.0498420518501266,2.656303941685348,3.742604853522407,4.849795626006344,3.667803827648026,4.621535540074356,-0.3777611494900659,0.2077034311961153,0.0653406400985199,-0.8430483786389531,0.1105507166496151,0.0804507469738187,0.0,0,0,0
2019-02-01,96.8,0.51,0.145186823,131.8181818,13.83863081,2.856299123,1.120278458,110.0,9594.768133,6956.948564,8928.383733,7492.587673,8852.648907,2.2,3353.8,2201.1,775.7,7.7,-37.14285714,-44.54053875,-12.27531784,-39.37949359,-50.0,40.47833935,35.27269457,101.65,80.08603919,80.1171982,18.86749024,35.14111365,0.1135772776196593,1.0495267739369942,2.627464015382342,4.700480365792417,4.881423562478319,3.7007670001752535,4.621535540074356,-0.4621264837951859,0.1020599231405572,0.0337668693013522,0.8298834020759691,0.1049572899297102,0.1139212849160187,0.0,0,0,0
2019-03-01,82.33,0.55,0.216385117,111.6129032,12.1704801,2.848975147,1.166595446,60.5027933,9828.093154,4800.359544,7670.886883,7126.821747,5835.940144,3.1,4090.8,2571.1,1638.1,17.9,40.90909091,21.97507305,16.80977693,111.1770014,132.4675325,38.79498897,37.98459245,101.65,82.22320089,81.09669812,18.7093779,21.90661827,0.1540896316781437,1.046959332065999,2.499013355687226,4.102689534218917,4.71503666333541,3.658291088030883,4.621535540074356,-0.28162320894214,0.1031453914725094,-0.1688999758652301,0.1440542239601114,-0.053036993654894,0.0882463998227471,0.0,0,0,0
2019-04-01,79.25,0.41,0.017048582,126.5277778,12.42579051,2.986290112,1.340183158,33.47540984,9912.569992,5929.790516,8034.363276,5674.958333,5369.195954,7.2,2994.9,2676.9,895.4,30.5,132.2580645,-26.78938105,4.114970246,-45.33911239,70.39106145,39.04786944,37.67795462,101.65,86.42673202,81.59938826,18.84794938,18.82643557,0.2928062896968932,1.0940318517987295,2.519774192494076,3.5108111346688315,4.84046187141358,3.664788315002121,4.621535540074356,-0.1031240762158393,0.2154889271046213,-0.0470644522167584,-1.2652115803651598,-0.0061450588756235,0.0929902242116864,0.0,0,0,0
2019-05-01,106.47,0.55,-0.6235627,64.3902439,12.47827612,2.795548469,1.344068354,33.33333333,8472.222222,6231.947545,8617.841994,7015.414515,5770.999405,4.1,2566.3,3073.1,912.9,24.6,-43.05555556,-14.31099536,14.8007023,1.954433773,-19.3442623,38.47362281,34.41351555,101.65,85.17577272,78.6491888,18.94674756,19.18199513,0.2957010994386538,1.0280283195564004,2.5239892219900035,3.506557897219982,4.164962129398175,3.649972884672352,4.621535540074356,-0.0772047536415003,0.1387390267423648,-0.0697999937485307,-1.2093243134241156,-0.6434947420010602,0.0605743568717818,0.0,0,0,0
2019-06-01,106.59,0.42,-0.474633706,124.5454545,11.93200105,2.949812734,1.363055697,81.8018018,10000.0,6476.214792,7246.892891,6674.012661,6618.991248,4.4,3417.7,2002.5,782.8,11.1,7.317073171,33.17616802,-34.83778595,-14.25128711,-54.87804878,39.08031517,35.39968125,101.65,76.33927157,78.52608899,18.91713553,20.79082227,0.309729015415821,1.081741688336788,2.4792239546511574,4.404299270260979,4.824670745658836,3.665618891881059,4.621535540074356,-0.0633744044733187,0.0641111846929145,-0.0503472575279571,0.2604746507893019,0.0411551514556327,0.0985192910057959,0.0,0,0,0
2019-07-01,93.52,0.36,-0.451396183,124.7727273,12.23559987,3.025467082,1.266546565,26.08219178,9963.636484,5417.5529,7768.821551,5561.055254,5300.451063,4.4,1885.4,1798.4,1276.7,36.5,0.0,-44.83424525,-10.19225968,63.09402146,228.8288288,38.44030599,36.71042564,101.65,77.03842163,81.03118419,18.86428305,20.15604161,0.2362939564635414,1.1070654868359562,2.5043497247078728,3.261252774171407,4.826493900803895,3.64910654426812,4.621535540074356,-0.1509953011093187,0.0759743991646653,-0.2134574406986136,-1.434195431514576,0.4570460483368732,0.0560017982100524,0.0,0,0,0
2019-08-01,103.4,0.48,-0.291038374,46.84210526,11.93731009,2.900370613,1.246504195,77.6056338,9925.374181,7221.093579,8141.192644,5494.034044,8530.439623,5.7,3126.5,2293.5,1001.2,14.2,29.54545455,65.82688024,27.53002669,-21.57907104,-61.09589041,36.56745509,34.94238115,101.65,71.59163374,76.04850307,18.53392815,24.92794235,0.2203429893989974,1.0648385264132194,2.4796687969892046,4.351640025069347,3.8467824834923294,3.5991586396386106,4.621535540074356,-0.2500662082177669,0.0021318092312223,-0.1841241338394397,-0.7489100074585373,-0.6550093480577686,-0.0016312510879452,0.0,0,0,0
2019-09-01,90.37,0.33,0.129220258,122.0,11.59213401,2.787673905,1.192122846,44.51476793,9963.636484,7462.560752,8301.693008,7187.497885,5830.677658,4.5,2746.0,2307.3,853.1,23.7,-21.05263158,-12.17015832,0.601700458,-14.7922493,66.90140845,36.65025151,33.24487228,101.65,75.564742,77.32280801,18.31776897,31.48972603,0.1757356220578046,1.0252075222841677,2.4503267655105647,3.795820997713157,4.804021044733257,3.6014202907920603,4.621535540074356,-0.0542348081984961,-0.022865103032889,-0.1579945141789416,-0.6480060378661716,0.0137553753454939,-0.0149384555280902,0.0,0,0,0
2019-10-01,97.84,0.24,0.086800323,122.7777778,11.90775087,2.86870229,1.229535865,42.3030303,9909.911754,7028.004698,7521.182257,5078.057836,3512.491687,3.6,2469.4,1965.0,1185.0,16.5,-20.0,-10.07283321,-14.83552204,38.90516938,-30.37974684,37.60226129,34.19631865,100.52,72.6736732,76.45733091,18.33207873,24.87371375,0.2066367526431317,1.0538597637516034,2.4771895217052524,3.744858721784204,4.8103760367966295,3.62706418927896,4.610356712675391,-0.1324609636736971,-0.0002603002089094,-0.1596162815543458,-0.2794488247363387,0.2246239366342672,0.0097750329377395,-0.0111788273989645,0,0,0
2019-11-01,73.08,0.17,0.147714162,84.85185185,11.92240066,3.277286976,1.218584001,67.6,6487.603306,5784.631264,7720.567108,6480.634482,7911.400161,0.0,3412.4,1403.6,1261.3,10.0,-100.0,38.18741395,-28.56997455,6.438818565,-39.39393939,37.9364723,34.04927924,99.1,76.61764608,76.21530553,18.17896199,26.74690007,0.1976895297455785,1.1870159386623873,2.478419039010426,4.213607983048918,4.440906816427342,3.635912979161197,4.596129441335942,-0.0703810825064289,0.1316926451291371,-0.1287030731454859,0.3425972489925195,-0.4056184579601289,0.0105485019183619,-0.0254060987384132,0,0,0
2019-12-01,74.28,0.27,0.03936869,46.92592593,11.68997527,2.753144221,1.193376802,100.4081633,6143.667297,6461.307268,7359.568895,6474.914995,6616.762509,0.0,2466.9,1089.3,1165.6,9.8,,-27.70777166,-22.39241949,-7.587409815,-2.0,35.87936848,31.73530081,99.81,79.07866333,77.46999671,18.50213932,23.82484551,0.1767869373380624,1.0127436116390354,2.45873165999842,4.609243511721256,3.848570314403629,3.580162436143836,4.603268378698495,-0.1580974679173,-0.0582485184463099,-0.2736457594661456,0.1196641095929624,-0.9737253505731088,-0.0643582004774661,-0.0182671613758609,0,0,0
2020-01-01,138.42,0.39,0.05535923,9.0,11.50457415,3.110950769,1.140452959,43.0,10000.0,6674.177784,7870.356928,7945.66613,5007.619254,5.0,2962.3,1801.7,1117.1,25.0,inf,20.08188415,65.39979804,-4.160947152,155.1020408,38.44799167,32.84378687,98.83,76.05782806,77.70223175,18.63422759,25.80451821,0.1314255159469073,1.1349283929751144,2.442744708460691,3.7612001156935615,2.19722457733622,3.649306462337827,4.593401202388092,-0.0505573359930337,0.0850863411249878,-0.2135592332246574,0.0185952621711553,-2.6525710486701244,-0.0184973653101989,-0.0281343376862635,0,0,0
2020-02-01,75.96,0.2,1.302174383,110.0,11.56690894,2.882695253,1.270231898,83.13559322,10000.0,8123.192065,7614.841503,5678.736499,6901.474603,2.0,1871.2,1632.5,1056.5,11.8,-60.0,-36.83286635,-9.391130599,-5.424760541,-52.8,37.61780354,32.59538905,101.33,66.30874083,73.01586885,19.32542187,25.5164734,0.2391994806521178,1.05872570824775,2.4481483438866687,4.420472928089667,4.700480365792417,3.627477436735109,4.618382517460226,0.1256222030324584,0.0091989343107559,-0.1793156714956731,-0.2800074377027499,-0.1809431966859023,-0.0732895634401451,-0.0031530226141294,0,0,0
2020-03-01,81.54,0.27,2.671691915,35.58823529,10.389157,2.93419583,1.205419081,29.26229508,10000.0,6469.014463,7488.22838,5506.051031,4713.580421,6.8,1947.8,2148.8,1225.3,36.6,240.0,4.093629756,31.62633997,15.97728348,210.1694915,37.31483037,32.81244772,103.56,42.64724776,68.70687148,18.18982646,21.14570361,0.1868272915416526,1.0764334225513792,2.3407626661120458,3.376299829973201,3.572015113858923,3.6193908446799457,4.640151154883337,0.0327376598635089,0.0294740904853805,-0.1582506895751803,-0.7263897042457157,-1.143021549476487,-0.0389002433509375,0.0186156148089811,0,0,0
2020-04-01,69.34,0.12,3.385323363,117.0967742,10.71314231,2.822745902,1.283769849,115.2631579,10000.0,7753.127047,7936.376875,5245.818616,8357.956204,3.1,2498.8,2928.0,969.8,15.2,-54.41176471,28.28832529,36.26209978,-20.85203624,-58.46994536,37.85475495,32.6682504,104.0,31.63231012,65.55173456,18.10780962,16.43368421,0.2498009438743031,1.03771013530169,2.3714712410529213,4.747217843689768,4.763000722828847,3.633756598149032,4.6443908991413725,-0.0430053458225901,-0.0563217164970395,-0.1483029514411549,1.2364067090209363,-0.0774611485847334,-0.0310317168530889,0.0228553590670168,0,0,0
2020-05-01,68.51,0.19,2.576994746,45.0,10.58851448,2.806376361,1.372100621,47.84660767,10000.0,6628.181525,8306.937699,4948.765432,7180.111324,0.2,1264.2,2572.0,918.3,33.9,-93.5483871,-49.4077157,-12.15846995,-5.310373273,123.0263158,36.63470962,31.71314825,104.29,39.2468758,68.0063561,17.77022246,15.56400989,0.316342865535809,1.0318940999133868,2.359769874041932,3.868000220296969,3.80666248977032,3.600996141280528,4.6471754801331215,0.0206417660971551,0.0038657803569863,-0.1642193479480713,0.3614423230769867,-0.3582996396278552,-0.0489767433918242,0.0256399400587659,0,0,0
